Status,City,State
delivered,benevides,PA
delivered,sao jose dos campos,SP
delivered,sao paulo,SP
delivered,pitangui,MG
delivered,sorocaba,SP
delivered,vila velha,ES
delivered,sao jose dos campos,SP
delivered,cassilandia,MS
delivered,ituverava,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,mogi das cruzes,SP
delivered,francisco sa,MG
delivered,sao borja,RS
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,trindade,GO
delivered,picos,PI
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao joao del rei,MG
delivered,sao luis,MA
delivered,rio claro,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,cornelio procopio,PR
delivered,passo fundo,RS
delivered,curitiba,PR
delivered,campinas,SP
delivered,guaraciaba do norte,CE
delivered,goianesia,GO
delivered,ponta grossa,PR
delivered,sao paulo,SP
delivered,buriti do tocantins,TO
delivered,camanducaia,MG
delivered,cachoeirinha,RS
delivered,criciuma,SC
delivered,sao paulo,SP
delivered,diamantina,MG
delivered,araruama,RJ
delivered,barra mansa,RJ
delivered,ladainha,MG
delivered,sao paulo,SP
delivered,brejo santo,CE
delivered,blumenau,SC
delivered,ourilandia do norte,PA
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sumare,SP
delivered,ariquemes,RO
delivered,sao goncalo,RJ
delivered,petropolis,RJ
delivered,mongagua,SP
delivered,araucaria,PR
delivered,taboao da serra,SP
canceled,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao goncalo,RJ
delivered,campinas,SP
delivered,guararema,SP
delivered,aimores,MG
delivered,mar de espanha,MG
delivered,taboao da serra,SP
delivered,salvador,BA
delivered,santa cruz do piaui,PI
delivered,recife,PE
delivered,francisco sa,MG
delivered,dourados,MS
delivered,brasilia,DF
delivered,goiania,GO
delivered,sumare,SP
delivered,sao vicente,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,bertioga,SP
delivered,boa esperanca do sul,SP
delivered,monte mor,SP
delivered,parauapebas,PA
delivered,rio de janeiro,RJ
delivered,feira de santana,BA
delivered,sao paulo,SP
delivered,florianopolis,SC
delivered,nilopolis,RJ
delivered,sao carlos,SP
unavailable,sao paulo,SP
delivered,recife,PE
delivered,louveira,SP
delivered,rio de janeiro,RJ
delivered,goiania,GO
delivered,joao pessoa,PB
delivered,morro reuter,RS
delivered,sao bernardo do campo,SP
delivered,santos,SP
delivered,balneario arroio do silva,SC
delivered,cachoeiro de itapemirim,ES
delivered,eusebio,CE
delivered,ilhabela,SP
delivered,maringa,PR
delivered,monte mor,SP
shipped,rio de janeiro,RJ
delivered,salinas,MG
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,itupeva,SP
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,serra,ES
delivered,guanambi,BA
delivered,indaiatuba,SP
delivered,mogi das cruzes,SP
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,campinas,SP
delivered,fernandopolis,SP
delivered,sao jose do rio preto,SP
delivered,matinhos,PR
processing,sao jose dos campos,SP
delivered,itaquaquecetuba,SP
delivered,sao joao de meriti,RJ
delivered,aparecida de goiania,GO
delivered,uberlandia,MG
delivered,cacapava,SP
delivered,gramado,RS
delivered,pedro leopoldo,MG
delivered,brasilia,DF
delivered,porto alegre,RS
delivered,brasilia,DF
delivered,belo horizonte,MG
delivered,itapecerica,MG
delivered,sao paulo,SP
delivered,porto alegre,RS
delivered,balneario camboriu,SC
delivered,maringa,PR
delivered,rio de janeiro,RJ
delivered,brasilia,DF
delivered,cerquilho,SP
delivered,montes claros,MG
delivered,sao caetano do sul,SP
delivered,londrina,PR
delivered,sao paulo,SP
delivered,cuiaba,MT
delivered,dores de campos,MG
delivered,sao paulo,SP
delivered,pojuca,BA
delivered,flores da cunha,RS
delivered,petrolina,PE
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,taquarana,AL
delivered,sao paulo,SP
delivered,itapaje,CE
delivered,belo horizonte,MG
delivered,campos dos goytacazes,RJ
delivered,palmas,TO
delivered,sao paulo,SP
delivered,osasco,SP
delivered,sao paulo,SP
delivered,manhuacu,MG
delivered,rio de janeiro,RJ
delivered,angustura,MG
delivered,niteroi,RJ
delivered,presidente bernardes,SP
delivered,sao paulo,SP
delivered,praia grande,SP
delivered,rio de janeiro,RJ
delivered,campinas,SP
delivered,nova lima,MG
delivered,limeira,SP
delivered,sao paulo,SP
delivered,sorocaba,SP
delivered,rio de janeiro,RJ
delivered,joacaba,SC
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,nova veneza,SC
delivered,campinas,SP
delivered,bonfim paulista,SP
delivered,itajuba,MG
delivered,sao paulo,SP
delivered,niteroi,RJ
delivered,pouso alegre,MG
delivered,campo grande,MS
delivered,campinas,SP
delivered,sao paulo,SP
delivered,piracicaba,SP
delivered,pelotas,RS
delivered,ribeirao preto,SP
delivered,rosario do sul,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,imbuia,SC
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,serra talhada,PE
delivered,marialva,PR
delivered,itatiba,SP
delivered,valentim gentil,SP
delivered,santa rosa,RS
delivered,curitiba,PR
delivered,barbacena,MG
delivered,barreiras,BA
delivered,sao paulo,SP
delivered,perola d'oeste,PR
delivered,ponte nova,MG
delivered,sao lourenco da mata,PE
delivered,sao paulo,SP
shipped,carapicuiba,SP
delivered,aparecida de goiania,GO
delivered,uberlandia,MG
delivered,guarulhos,SP
delivered,belo horizonte,MG
delivered,porto alegre,RS
delivered,rio de janeiro,RJ
delivered,brasilia,DF
delivered,martinesia,MG
delivered,buritama,SP
delivered,pederneiras,SP
delivered,rio de janeiro,RJ
delivered,porto alegre,RS
delivered,caicara do norte,RN
delivered,guarulhos,SP
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,santo andre,SP
delivered,nova friburgo,RJ
delivered,santos,SP
delivered,rio de janeiro,RJ
delivered,angatuba,SP
delivered,londrina,PR
delivered,mage,RJ
delivered,americana,SP
delivered,aruja,SP
delivered,araras,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,tremembe,SP
delivered,rio de janeiro,RJ
delivered,alegre,ES
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,navirai,MS
delivered,brasilia,DF
delivered,pouso alegre,MG
delivered,praia grande,SP
delivered,sao paulo,SP
delivered,sertaozinho,SP
delivered,itaperuna,RJ
delivered,santo andre,SP
delivered,taubate,SP
delivered,sao bernardo do campo,SP
delivered,sao bernardo do campo,SP
delivered,rio de janeiro,RJ
delivered,ribeirao pires,SP
delivered,campo largo,PR
delivered,rio do antonio,BA
delivered,juazeiro,BA
delivered,criciuma,SC
delivered,sao bernardo do campo,SP
delivered,sete lagoas,MG
delivered,sao gabriel,RS
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,osasco,SP
delivered,triunfo,RS
delivered,novo hamburgo,RS
delivered,navegantes,SC
delivered,afonso claudio,ES
delivered,brasilia,DF
delivered,guarulhos,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,nepomuceno,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,quissama,RJ
delivered,pedreira,SP
delivered,teotonio vilela,AL
delivered,rio de janeiro,RJ
delivered,guarulhos,SP
delivered,londrina,PR
delivered,barreira,CE
delivered,pinhalzinho,SP
delivered,niteroi,RJ
delivered,santo antonio de padua,RJ
delivered,mirandiba,PE
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
shipped,rio de janeiro,RJ
delivered,monte azul paulista,SP
delivered,sao bernardo do campo,SP
delivered,presidente prudente,SP
delivered,imbe,RS
delivered,belem,PA
delivered,niteroi,RJ
delivered,ibirite,MG
delivered,sao jose dos campos,SP
delivered,santa luzia,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,sao gabriel da palha,ES
delivered,contagem,MG
delivered,manga,MG
delivered,rio de janeiro,RJ
delivered,valinhos,SP
delivered,rio das ostras,RJ
delivered,itumbiara,GO
delivered,porto alegre,RS
delivered,teresopolis,RJ
delivered,divinopolis,MG
delivered,cajati,SP
delivered,limeira,SP
delivered,pinheiral,RJ
delivered,belo horizonte,MG
delivered,barueri,SP
shipped,diadema,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,nova iguacu,RJ
delivered,rio das ostras,RJ
delivered,fortaleza,CE
delivered,coronel fabriciano,MG
delivered,sao paulo,SP
delivered,luis eduardo magalhaes,BA
delivered,belo horizonte,MG
delivered,pirajui,SP
delivered,piracaia,SP
delivered,santo andre,SP
delivered,patos de minas,MG
delivered,taubate,SP
delivered,rio claro,SP
delivered,itororo,BA
delivered,santa adelia,SP
delivered,palmeira das missoes,RS
delivered,sao paulo,SP
delivered,osasco,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,praia grande,SP
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,japuiba,RJ
delivered,barueri,SP
delivered,niteroi,RJ
delivered,cerquilho,SP
delivered,ribeirao pires,SP
delivered,hortolandia,SP
delivered,ponta grossa,PR
delivered,jundiai,SP
delivered,camaragibe,PE
delivered,rio de janeiro,RJ
delivered,sao joao de meriti,RJ
delivered,campo grande,MS
delivered,sao paulo,SP
delivered,curitiba,PR
shipped,salvador,BA
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,nova serrana,MG
delivered,sao paulo,SP
delivered,itapira,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,maceio,AL
delivered,serra,ES
delivered,sao paulo,SP
delivered,salvador,BA
delivered,campos dos goytacazes,RJ
delivered,hortolandia,SP
delivered,fortaleza,CE
delivered,rio das antas,SC
delivered,rolante,RS
delivered,rio de janeiro,RJ
delivered,bezerros,PE
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,foz do iguacu,PR
delivered,inhauma,MG
delivered,tucano,BA
delivered,jales,SP
delivered,arcos,MG
delivered,pirauba,MG
delivered,florianopolis,SC
delivered,cotia,SP
delivered,arapiraca,AL
delivered,lagarto,SE
delivered,pouso alegre,MG
shipped,teresina,PI
delivered,rio de janeiro,RJ
delivered,ilheus,BA
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,sao francisco de paula,RS
delivered,sao paulo,SP
delivered,taboao da serra,SP
delivered,campinas,SP
delivered,curitiba,PR
delivered,atibaia,SP
delivered,brasilia,DF
delivered,carmo,RJ
delivered,itumbiara,GO
delivered,jundiai,SP
delivered,brodowski,SP
delivered,loanda,PR
delivered,belo horizonte,MG
delivered,bastos,SP
delivered,cordeiro,RJ
delivered,sao paulo,SP
delivered,nova serrana,MG
delivered,contagem,MG
delivered,sao paulo,SP
delivered,teresina,PI
delivered,guarulhos,SP
delivered,barreiras,BA
delivered,rio de janeiro,RJ
delivered,palhoca,SC
delivered,jau,SP
delivered,marilia,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,mairipora,SP
delivered,camacari,BA
delivered,sao jose dos campos,SP
delivered,manhumirim,MG
delivered,franco da rocha,SP
delivered,barbacena,MG
processing,niteroi,RJ
shipped,maracanau,CE
delivered,taboao da serra,SP
delivered,santo andre,SP
delivered,sao paulo,SP
delivered,altos,PI
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,porto alegre,RS
delivered,sao paulo,SP
delivered,panelas,PE
delivered,sao paulo,SP
delivered,senges,PR
delivered,ipatinga,MG
delivered,araguari,MG
delivered,macae,RJ
delivered,santos,SP
delivered,cascavel,PR
delivered,salvador,BA
delivered,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,florianopolis,SC
delivered,campos dos goytacazes,RJ
delivered,sao paulo,SP
delivered,gravatai,RS
delivered,bambui,MG
delivered,londrina,PR
delivered,belo horizonte,MG
delivered,fortaleza,CE
delivered,itu,SP
delivered,juquia,SP
delivered,lapa,PR
delivered,sao paulo,SP
delivered,tapejara,RS
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,sao caetano do sul,SP
delivered,sao paulo,SP
delivered,tijucas,SC
delivered,niteroi,RJ
delivered,sao caetano do sul,SP
delivered,taua,CE
delivered,santos,SP
delivered,tubarao,SC
delivered,porto alegre,RS
delivered,rio das ostras,RJ
delivered,sao jose dos campos,SP
shipped,cafelandia,PR
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,uberaba,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,goiania,GO
delivered,salvador,BA
delivered,campos dos goytacazes,RJ
delivered,maringa,PR
delivered,grao para,SC
unavailable,rio de janeiro,RJ
delivered,divinopolis,MG
delivered,ribeirao preto,SP
processing,coronel fabriciano,MG
delivered,carazinho,RS
delivered,sete lagoas,MG
delivered,lagoa santa,MG
delivered,colatina,ES
delivered,sao paulo,SP
delivered,campinas,SP
delivered,petrolina,PE
delivered,anapolis,GO
delivered,carmo da mata,MG
delivered,palhoca,SC
delivered,rio real,BA
delivered,itanhaem,SP
delivered,curitiba,PR
delivered,fortaleza,CE
delivered,sao paulo,SP
delivered,panambi,RS
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,presidente prudente,SP
delivered,rio de janeiro,RJ
delivered,marmeleiro,PR
processing,sao paulo,SP
delivered,natal,RN
delivered,brasilia,DF
delivered,marituba,PA
delivered,almirante tamandare,PR
delivered,contagem,MG
delivered,posse,GO
delivered,sao jose dos campos,SP
delivered,rio de janeiro,RJ
delivered,birigui,SP
delivered,sao paulo,SP
delivered,porto alegre,RS
delivered,passo fundo,RS
delivered,porto alegre,RS
delivered,vitoria,ES
processing,florianopolis,SC
delivered,volta redonda,RJ
delivered,tiangua,CE
delivered,curitiba,PR
delivered,guaxupe,MG
delivered,cosmopolis,SP
delivered,sao miguel do oeste,SC
delivered,natal,RN
delivered,sao paulo,SP
delivered,manga,MG
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,sao jose dos campos,SP
shipped,pinto bandeira,RS
delivered,garopaba,SC
delivered,brasilia,DF
delivered,bauru,SP
delivered,niteroi,RJ
delivered,maripa,PR
delivered,guaira,PR
delivered,sao caetano do sul,SP
delivered,sorocaba,SP
delivered,sao paulo,SP
delivered,santa luzia,MG
delivered,mogi-guacu,SP
delivered,limeira,SP
delivered,sao jeronimo,RS
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,jundiai,SP
delivered,sao paulo,SP
delivered,goiana,PE
delivered,sao paulo,SP
delivered,cachoeirinha,RS
delivered,carapicuiba,SP
delivered,aguas de lindoia,SP
delivered,vitoria,ES
delivered,sao jose dos campos,SP
delivered,tatui,SP
delivered,tubarao,SC
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,porto nacional,TO
delivered,jundiai,SP
delivered,blumenau,SC
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,teresina,PI
delivered,salvador,BA
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,curitiba,PR
delivered,garanhuns,PE
delivered,belo horizonte,MG
delivered,colorado,PR
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,recife,PE
delivered,jundiai,SP
delivered,recife,PE
delivered,barueri,SP
delivered,ituverava,SP
delivered,abaiara,CE
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,florianopolis,SC
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,girua,RS
delivered,sao joao de meriti,RJ
delivered,sao joao del rei,MG
delivered,rio de janeiro,RJ
delivered,juiz de fora,MG
delivered,montes claros,MG
delivered,brasilia,DF
delivered,itapecerica da serra,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,recife,PE
delivered,caete,MG
delivered,duque de caxias,RJ
delivered,santos,SP
delivered,sao paulo,SP
delivered,sao carlos,SP
delivered,mogi das cruzes,SP
delivered,santo cristo,RS
delivered,londrina,PR
delivered,goianira,GO
delivered,sao paulo,SP
delivered,recife,PE
delivered,brasilia,DF
delivered,saquarema,RJ
delivered,palma sola,SC
delivered,linhares,ES
delivered,formoso,MG
delivered,salvador,BA
delivered,rio de janeiro,RJ
delivered,ijui,RS
delivered,indaiatuba,SP
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,vargem grande paulista,SP
delivered,mogi das cruzes,SP
delivered,belo horizonte,MG
delivered,itapolis,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,braco do norte,SC
delivered,sao paulo,SP
delivered,salvador,BA
delivered,rio de janeiro,RJ
delivered,ibitinga,SP
delivered,belo horizonte,MG
delivered,pirassununga,SP
delivered,sao paulo,SP
delivered,mariana,MG
delivered,curiuva,PR
delivered,jau,SP
delivered,rio de janeiro,RJ
delivered,cajamar,SP
delivered,lins,SP
delivered,americana,SP
delivered,sao jose do rio preto,SP
delivered,rio de janeiro,RJ
delivered,floresta,PE
delivered,palhoca,SC
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,votorantim,SP
delivered,maua,SP
delivered,sao paulo,SP
delivered,presidente dutra,MA
delivered,valinhos,SP
delivered,salvador,BA
delivered,carangola,MG
delivered,sao paulo,SP
delivered,niteroi,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,jundiai,SP
delivered,piracicaba,SP
delivered,mogi das cruzes,SP
delivered,sete lagoas,MG
delivered,gravatai,RS
delivered,serra negra,SP
delivered,presidente prudente,SP
delivered,valinhos,SP
delivered,piranguinho,MG
delivered,valenca,BA
delivered,rio de janeiro,RJ
shipped,imbituba,SC
delivered,santos,SP
delivered,piracicaba,SP
delivered,serra negra,SP
delivered,lencois paulista,SP
